,locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude
19,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.325,µg/m³,29.79530625,-95.33119066
20,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,10.45666667,µg/m³,29.69920153,-95.27235021
21,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.94025,µg/m³,29.80203849,-95.4732866
22,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.66125,µg/m³,29.71263142,-95.4108558
23,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,10.57333333,µg/m³,29.71247839,-95.27488445
24,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,7.793333333,µg/m³,29.69473592,-95.49890262
25,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.547777778,µg/m³,29.74925378,-95.43435778
26,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,13.37745833,µg/m³,29.71833631,-95.26429987
27,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.522666667,µg/m³,29.60148428,-95.37892581
28,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.905833333,µg/m³,29.74556993,-95.44030192
29,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,7.74,µg/m³,29.8105518,-95.39725748
30,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.348333333,µg/m³,29.75183907,-95.44235289
31,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.290045788,µg/m³,29.74327298,-95.4416343
32,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.625491071,µg/m³,29.74543509,-95.44554275
33,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.3635,µg/m³,29.60248462,-95.36720592
34,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.517102941,µg/m³,29.74376995,-95.43735804
35,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.01,µg/m³,29.69316084,-95.53504736
36,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.301666667,µg/m³,29.70804673,-95.41260599
37,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,10.695,µg/m³,29.79457481,-95.34029659
38,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,10.67428571,µg/m³,29.7178056,-95.26036729
39,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.245555556,µg/m³,29.60440567,-95.35611621
40,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.152727273,µg/m³,29.70768772,-95.41676056
41,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.206607143,µg/m³,29.69633266,-95.50427225
42,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,11.145,µg/m³,29.71647695,-95.25720721
43,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.091444444,µg/m³,29.7880952,-95.47583843
44,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.451666667,µg/m³,29.80886506,-95.40449864
45,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.25525,µg/m³,29.73818463,-95.25739865
46,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.34075,µg/m³,29.74326253,-95.25541654
47,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.96,µg/m³,29.61613601,-95.3226958
48,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,10.9745,µg/m³,29.78076249,-95.29710171
49,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.905,µg/m³,29.60060065,-95.3308222
50,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,11.07266667,µg/m³,29.7389905,-95.24550505
51,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.4525,µg/m³,29.75192327,-95.43831136
52,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,11.08583333,µg/m³,29.79681168,-95.339269
53,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,11.64,µg/m³,29.72147178,-95.28105452
54,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.112,µg/m³,29.60497807,-95.30669052
55,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.793392857,µg/m³,29.7447341,-95.43891448
56,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,10.898125,µg/m³,29.78461303,-95.34114403
57,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.267142857,µg/m³,29.74942205,-95.43460197
58,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.438571429,µg/m³,29.61656245,-95.33625271
59,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.116428571,µg/m³,29.72465022,-95.40304619
60,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.965,µg/m³,29.72309489,-95.41751891
61,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,10.686,µg/m³,29.72618002,-95.27832863
62,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,12.08125,µg/m³,29.59839138,-95.36458208
63,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.29,µg/m³,29.79091927,-95.47560145
64,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.809166667,µg/m³,29.81224509,-95.39437847
65,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.4295,µg/m³,29.79809909,-95.48003947
66,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,10.702375,µg/m³,29.72288074,-95.41853016
67,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.449166667,µg/m³,29.74853646,-95.4288007
68,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,11.17666667,µg/m³,29.72202136,-95.26154013
69,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,11.64583333,µg/m³,29.69812237,-95.52073378
70,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,10.68859364,µg/m³,29.75762725,-95.43732378
71,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.643333333,µg/m³,29.70374879,-95.40797632
72,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,10.79819853,µg/m³,29.6925198,-95.52706501
73,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,10.4125,µg/m³,29.78421575,-95.29623854
74,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.286532258,µg/m³,29.74678419,-95.43838402
75,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.741477273,µg/m³,29.81228721,-95.40603501
76,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,11.2925,µg/m³,29.71982267,-95.26545475
77,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,11.779,µg/m³,29.59926178,-95.36804246
78,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.605,µg/m³,29.6935463,-95.49548814
79,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.554317227,µg/m³,29.74948689,-95.44056435
80,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,10.844125,µg/m³,29.74568202,-95.2456861
81,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.424,µg/m³,29.78348866,-95.29820904
82,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.778571429,µg/m³,29.78822062,-95.47225877
83,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.078,µg/m³,29.69779326,-95.5325052
84,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.649393939,µg/m³,29.70356395,-95.40749178
85,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,10.9689881,µg/m³,29.78218473,-95.29460055
86,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.88,µg/m³,29.81223502,-95.39580447
87,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,10.80666667,µg/m³,29.69641731,-95.52266239
88,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,7.980875,µg/m³,29.81152501,-95.3864144
89,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.65,µg/m³,29.70849801,-95.24219278
90,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.345454545,µg/m³,29.74883931,-95.43688481
91,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,15.12808929,µg/m³,29.79440254,-95.34406549
92,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,11.20833333,µg/m³,29.80693868,-95.3423036
93,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.349333333,µg/m³,29.78813928,-95.48026751
94,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.2825,µg/m³,29.80837995,-95.38961583
95,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.823333333,µg/m³,29.60783326,-95.35861285
96,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.685882353,µg/m³,29.71440269,-95.27246148
97,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.74,µg/m³,29.76360717,-95.37841379
98,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.000833333,µg/m³,29.79575437,-95.33122269
99,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,7.867474074,µg/m³,29.69871368,-95.41510101
100,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,11.055,µg/m³,29.71303769,-95.26076647
101,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.351666667,µg/m³,29.75160266,-95.43108585
102,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,12.30458333,µg/m³,29.60712073,-95.35543754
103,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.705,µg/m³,29.8120976,-95.39096195
104,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,10.445,µg/m³,29.70639322,-95.41829377
105,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.18,µg/m³,29.79981357,-95.3305928
106,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.592708333,µg/m³,29.72653584,-95.55400209
107,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.169285714,µg/m³,29.70857734,-95.51887753
108,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,12.00025,µg/m³,29.71838977,-95.26220883
109,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.89,µg/m³,29.60061821,-95.32824209
110,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,13.6075,µg/m³,29.70950833,-95.26442947
111,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.22,µg/m³,29.61599976,-95.31490013
112,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.866,µg/m³,29.70498917,-95.27060752
113,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.379722222,µg/m³,29.77207647,-95.38613906
114,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.393571429,µg/m³,29.70532899,-95.26560784
115,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,7.900852273,µg/m³,29.71178083,-95.41452837
116,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,10.75714286,µg/m³,29.74042867,-95.24542819
117,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.9025,µg/m³,29.71568625,-95.27108934
118,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.020833333,µg/m³,29.81003222,-95.39022311
119,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,10.655,µg/m³,29.7751056,-95.38174546
120,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.48,µg/m³,29.80089579,-95.34012309
121,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,11.3,µg/m³,29.71640017,-95.26016579
122,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.165214286,µg/m³,29.80677343,-95.38583457
123,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.241875,µg/m³,29.60860538,-95.37430867
124,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.45504065,µg/m³,29.71188815,-95.40474551
125,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.59,µg/m³,29.71459891,-95.26640463
126,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,13.13875,µg/m³,29.61977776,-95.31776167
127,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,10.63642857,µg/m³,29.78822265,-95.34404661
128,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.772941176,µg/m³,29.79840972,-95.48379631
129,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.806,µg/m³,29.7020558,-95.52313165
130,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,20.505,µg/m³,29.71187606,-95.26614844
131,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.548,µg/m³,29.80728427,-95.3931615
132,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,10.295,µg/m³,29.74340927,-95.24660936
133,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.26,µg/m³,29.69485069,-95.26441997
134,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.456826923,µg/m³,29.80715121,-95.38618501
135,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,7.812857143,µg/m³,29.72038629,-95.41188955
136,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,12.9325,µg/m³,29.78141942,-95.29150676
137,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.7235,µg/m³,29.60729491,-95.35327476
138,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.69,µg/m³,29.81029321,-95.39937101
139,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.74625,µg/m³,29.69116223,-95.49945846
140,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,14.22265278,µg/m³,29.80240265,-95.34634471
141,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.16952381,µg/m³,29.73474931,-95.2570497
142,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,11.09833333,µg/m³,29.78354138,-95.29516604
143,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.178,µg/m³,29.71826897,-95.41746781
144,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.779714286,µg/m³,29.80967646,-95.34820191
145,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.025,µg/m³,29.7162322,-95.52156832
146,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.090340278,µg/m³,29.70934959,-95.4087894
147,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.384125,µg/m³,29.74472273,-95.43788107
148,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.633571429,µg/m³,29.77860894,-95.37557703
149,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,10.62375,µg/m³,29.60770219,-95.34098972
150,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.454666667,µg/m³,29.79512271,-95.33014599
151,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,7.405952381,µg/m³,29.70440092,-95.50143428
152,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,6.925,µg/m³,29.75868849,-95.23356506
153,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.923205128,µg/m³,29.73772562,-95.25738543
154,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.219875,µg/m³,29.71813911,-95.28067574
155,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.708,µg/m³,29.79856585,-95.46945835
156,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.797777778,µg/m³,29.75068211,-95.43919419
157,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,7.481189759,µg/m³,29.6120404,-95.38435316
158,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.83,µg/m³,29.70451182,-95.41064963
159,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.909,µg/m³,29.74892293,-95.4242104
160,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,11.21166667,µg/m³,29.74424877,-95.24264574
161,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.331,µg/m³,29.61949975,-95.33912256
162,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,11.01516875,µg/m³,29.73755917,-95.24504302
163,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.538888889,µg/m³,29.69408095,-95.53594768
164,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,10.5225,µg/m³,29.69940344,-95.51927948
165,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,12.07,µg/m³,29.60768652,-95.32998292
166,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.965555556,µg/m³,29.70471529,-95.49719134
167,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.053333333,µg/m³,29.60727729,-95.35275767
168,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.039375,µg/m³,29.69157082,-95.50580264
169,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.148,µg/m³,29.81164761,-95.3946196
170,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.764,µg/m³,29.71881459,-95.5545702
171,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.823035714,µg/m³,29.74472842,-95.43839777
172,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.608571429,µg/m³,29.70936492,-95.40642668
173,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.391666667,µg/m³,29.7434414,-95.25985924
174,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.951666667,µg/m³,29.77878466,-95.3449114
175,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.15,µg/m³,29.71461586,-95.52363661
176,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,11.00516317,µg/m³,29.7171084,-95.26034148
177,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.459166667,µg/m³,29.72287226,-95.54700362
178,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,11.815,µg/m³,29.79906143,-95.34033947
179,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.211363636,µg/m³,29.60570548,-95.35788635
180,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,12.27866667,µg/m³,29.69237211,-95.52817796
181,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,11.815,µg/m³,29.61219554,-95.35362969
182,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.883333333,µg/m³,29.79461839,-95.48111741
183,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.986291667,µg/m³,29.78808466,-95.46806747
184,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.525928571,µg/m³,29.81037066,-95.39601624
185,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,9.480555556,µg/m³,29.7145217,-95.27325073
186,61509,,Houston,US,2018-03-31T06:00:00+00:00,2018-03-31T01:00:00-05:00,pm25,8.823333333,µg/m³,29.60057755,-95.33340224
